Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,291249,"Aldehyde-alcohols, aldehyde-ethers, aldehyde-phenols and aldehydes with other oxygen function; other than vanillin (4-hydroxy-3-methoxybenzaldehyde) and ethylvanillin (3-ethoxy-4-hydroxybenzaldehyde)",8,Weight in kilograms,144,,,,144,,25943,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,291250,Aldehydes; cyclic polymers of aldehydes,8,Weight in kilograms,19,,,,19,,180,,,6
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,291260,Paraformaldehyde,8,Weight in kilograms,16423,,,,16423,,27162,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,291300,"Aldehydes; halogenated, sulphonated, nitrated or nitrosated derivatives of products of heading no. 2912",8,Weight in kilograms,205,,,,205,,45680,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,291411,"Ketones; acyclic, without other oxygen function, acetone",8,Weight in kilograms,5876616,,,,5876616,,4128305,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,291412,"Ketones; acyclic, without other oxygen function, butanone (methyl ethyl ketone)",8,Weight in kilograms,40030190,,,,40030190,,36105270,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,291413,"Ketones; acyclic, without other oxygen function, 4-methylpentan-2-one (methyl isobutyl ketone)",8,Weight in kilograms,1443445,,,,1443445,,1694007,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,291419,"Ketones; acyclic, without other oxygen function, n.e.c. in item no. 2914.1",8,Weight in kilograms,269632,,,,269632,,2127063,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,291422,"Ketones; cyclanic, cyclenic or cycloterpenic, without other oxygen function, cyclohexanone and methylcyclohexanones",8,Weight in kilograms,2492454,,,,2492454,,4028752,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,291423,"Ketones; cyclanic, cyclenic or cycloterpenic, without other oxygen function, ionones and methylionones",8,Weight in kilograms,3,,,,3,,88,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,291429,"Ketones; cyclanic, cyclenic or cycloterpenic, without other oxygen function, other than cyclohexanone, methylcyclohexanones, ionones, and methylionones",8,Weight in kilograms,16249,,,,16249,,226823,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,291439,"Ketones; aromatic, (without other oxygen function), excluding phenylacetone (phenylpropan-2-one)",8,Weight in kilograms,205,,,,205,,51802,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,291440,Ketone-alcohols and ketone-aldehydes,8,Weight in kilograms,56222,,,,56222,,145791,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,291450,Ketone-phenols and ketones with other oxygen function,8,Weight in kilograms,4418,,,,4418,,155135,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,291461,Quinones; anthraquinone,8,Weight in kilograms,16,,,,16,,185,,,6
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,291469,Quinones; other than anthraquinone and coenzyme Q10 (ubidecarenone (INN)),8,Weight in kilograms,100007,,,,100007,,3406018,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,291479,"Ketones and quinones; halogenated, sulphonated, nitrated or nitrosated derivatives, other than chlordecone (ISO)",8,Weight in kilograms,221,,,,221,,57676,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,291511,Acids; saturated acyclic monocarboxylic acids; formic acid,8,Weight in kilograms,5254,,,,5254,,75783,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,291512,Acids; saturated acyclic monocarboxylic acids; salts of formic acids,8,Weight in kilograms,117694,,,,117694,,250195,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,291513,Acids; saturated acyclic monocarboxylic acids; esters of formic acid,8,Weight in kilograms,6306,,,,6306,,77632,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,291521,Acids; saturated acyclic monocarboxylic acids; acetic acid,8,Weight in kilograms,13414333,,,,13414333,,4517264,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,291524,Acids; saturated acyclic monocarboxylic acids; acetic anhydride,8,Weight in kilograms,3909861,,,,3909861,,3279075,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,291529,Acids; saturated acyclic monocarboxylic acids; acetic acid and its salts n.e.c. in item no. 2915.2,8,Weight in kilograms,446614,,,,446614,,777755,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,291531,Acids; saturated acyclic monocarboxylic acids; ethyl acetate,8,Weight in kilograms,3686,,,,3686,,54576,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,291532,Acids; saturated acyclic monocarboxylic acids; vinyl acetate,8,Weight in kilograms,26555810,,,,26555810,,18699289,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,291533,Acids; saturated acyclic monocarboxylic acids; n-butyl acetate,8,Weight in kilograms,10226,,,,10226,,39185,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,291539,Acids; saturated acyclic monocarboxylic acids; esters of acetic acid n.e.c. in item no. 2915.3,8,Weight in kilograms,8725660,,,,8725660,,23396505,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,291540,"Acids; saturated acyclic monocarboxylic acids; mono-, di- or trichloroacetic acids, their salts and esters",8,Weight in kilograms,93404,,,,93404,,119206,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,291550,"Acids; saturated acyclic monocarboxylic acids; propionic acid, its salts and esters",8,Weight in kilograms,89511,,,,89511,,1090368,,,6
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,291560,"Acids; saturated acyclic monocarboxylic acids; butanoic acids, pentanoic acids, their salts and esters",8,Weight in kilograms,870,,,,870,,55005,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,291570,"Acids; saturated acyclic monocarboxylic acids; palmitic acid, stearic acid, their salts and esters",8,Weight in kilograms,187282,,,,187282,,919710,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,291590,"Acids; saturated acyclic monocarboxylic acids; anhydrides, halides, peroxides, peroxyacids and halogenated, sulphonated, nitrated or nitrosated derivatives, n.e.c. in heading no. 2915",8,Weight in kilograms,2108650,,,,2108650,,9192229,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,291611,Acids; unsaturated acyclic monocarboxylic acids; acrylic acid and its salts,8,Weight in kilograms,13359722,,,,13359722,,12913575,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,291612,Acids; unsaturated acyclic monocarboxylic acids; esters of acrylic acid,8,Weight in kilograms,10511114,,,,10511114,,34887421,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,291613,Acids; unsaturated acyclic monocarboxylic acids; methacrylic acid and its salts,8,Weight in kilograms,187808,,,,187808,,649978,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,291614,Acids; unsaturated acyclic monocarboxylic acids; esters of methacrylic acid,8,Weight in kilograms,31517998,,,,31517998,,64036910,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,291615,"Acids; unsaturated acyclic monocarboxylic acids; oleic, linoleic or linolenic acids, their salts and esters",8,Weight in kilograms,47831,,,,47831,,537022,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,291619,"Acids; unsaturated acyclic monocarboxylic, cyclic monocarboxylic, their anhydrides, halides, peroxides and peroxyacids; their halogenated, sulphonated, nitrated or nitrosated derivatives, n.e.c. in item no. 2916.1",8,Weight in kilograms,67250,,,,67250,,1688528,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,291620,"Acids; cyclanic, cyclenic or cycloterpenic monocarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives",8,Weight in kilograms,8785,,,,8785,,762290,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,291631,"Acids; aromatic monocarboxylic acids, benzoic acid, its salts and esters",8,Weight in kilograms,11036,,,,11036,,256390,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,291632,"Acids; aromatic monocarboxylic acids, benzoyl peroxide and benzoyl chloride",8,Weight in kilograms,51776,,,,51776,,435620,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,291634,"Acids; aromatic monocarboxylic acids, phenylacetic acid and its salts",8,Weight in kilograms,3,,,,3,,225,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,291639,"Acids; aromatic monocarboxylic acids, and their anhydrides, halides, peroxides, peroxyacids and their derivatives, other than benzoic acid, its salts and esters, benzoyl peroxide and benzoyl chloride, phenylacetic acid and its salts",8,Weight in kilograms,254602,,,,254602,,3545525,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,291711,"Acids; acyclic polycarboxylic acids; oxalic acid, its salts and esters",8,Weight in kilograms,44008,,,,44008,,561101,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,291712,"Acids; acyclic polycarboxylic acids; adipic acid, its salts and esters",8,Weight in kilograms,237941,,,,237941,,646433,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,291713,"Acids; acyclic polycarboxylic acids; azelaic acid, sebacic acid, their salts and esters",8,Weight in kilograms,10760,,,,10760,,215683,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,291714,Acids; acyclic polycarboxylic acids; maleic anhydride,8,Weight in kilograms,32,,,,32,,237,,,6
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,291719,Acids; acyclic polycarboxylic acids; n.e.c. in item no. 2917.1,8,Weight in kilograms,696085,,,,696085,,4023480,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,291720,"Acids; cyclanic, cyclenic or cycloterpenic polycarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and derivatives",8,Weight in kilograms,183947,,,,183947,,1728369,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,291732,Acids; aromatic polycarboxylic acids; dioctyl orthophthalates,8,Weight in kilograms,533,,,,533,,3142,,,6
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,291733,Acids; aromatic polycarboxylic acids; dinonyl or didecyl orthophthalates,8,Weight in kilograms,81,,,,81,,1584,,,6
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,291734,Acids; aromatic polycarboxylic acids; other esters of orthophthalic acids,8,Weight in kilograms,36480,,,,36480,,251344,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,291735,Acids; aromatic polycarboxylic acids; phthalic anhydride,8,Weight in kilograms,98,,,,98,,951,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,291736,Acids; aromatic polycarboxylic acids; terephthalic acid and its salts,8,Weight in kilograms,2746575,,,,2746575,,8141078,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,291737,Acids; aromatic polycarboxylic acids; dimethyl terephthalate,8,Weight in kilograms,238668,,,,238668,,219617,,,6
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,291739,Acids; aromatic polycarboxylic acids; n.e.c. in item no. 2917.3,8,Weight in kilograms,3141271,,,,3141271,,14149757,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,291811,"Acids; carboxylic acids, (with alcohol function but without other oxygen function), lactic acid, its salts and esters",8,Weight in kilograms,1583626,,,,1583626,,5963927,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,291812,"Acids; carboxylic acids, (with alcohol function but without other oxygen function), tartaric acid",8,Weight in kilograms,6420,,,,6420,,220999,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,291813,"Acids; carboxylic acids, (with alcohol function but without other oxygen function); salts and esters of tartaric acid",8,Weight in kilograms,21037,,,,21037,,530163,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,291814,"Acids; carboxylic acids, (with alcohol function but without other oxygen function), citric acid",8,Weight in kilograms,21382,,,,21382,,93791,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,291815,"Acids; carboxylic acids, (with alcohol function but without other oxygen function), salts and esters of citric acid",8,Weight in kilograms,5979,,,,5979,,152155,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,291816,"Acids; carboxylic acids, (with alcohol function but without other oxygen function), gluconic acid, its salts and esters",8,Weight in kilograms,1025,,,,1025,,16461,,,6
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,291819,"Acids; carboxylic acids, (with alcohol function but without other oxygen function), other than lactic, tartaric, citric, and gluconic acids and their salts and esters",8,Weight in kilograms,8333773,,,,8333773,,45868381,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,291821,"Acids; carboxylic acids, (with phenol function but without other oxygen function), salicylic acid and its salts",8,Weight in kilograms,1241,,,,1241,,57032,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,291822,"Acids; carboxylic acids, (with phenol function but without other oxygen function), o-acetylsalicylic acid, its salts and esters",8,Weight in kilograms,38,,,,38,,738,,,6
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,291823,"Acids; carboxylic acids, (with phenol function but without other oxygen function), other esters of salicylic acid and its salts n.e.c. in item no. 2918.2",8,Weight in kilograms,23473,,,,23473,,807109,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,291829,"Acids; carboxylic acids, (with phenol function but without other oxygen function), their anhydrides, halides, peroxides, peroxyacids and their derivatives, n.e.c. in item no. 2918.2",8,Weight in kilograms,508193,,,,508193,,5844229,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,291830,"Acids; carboxylic acids, (with aldehyde or ketone function but without other oxygen function), their anhydrides, halides, peroxides, peroxyacids and their derivatives",8,Weight in kilograms,118781,,,,118781,,7573633,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,291899,"Acids; carboxylic acids, with additional oxygen function (not alcohol, phenol, aldehyde or ketone) and their anhydrides, halides, peroxides and peroxyacids; their halogenated, sulphonated, nitrated or nitrosated derivatives; other than 2,4,5-T (ISO)",8,Weight in kilograms,1361291,,,,1361291,,7559818,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,291990,"Esters; phosphoric, and their salts, including lactophosphates, their halogenated, sulphonated, nitrated or nitrosated derivatives; other than tris(2,3-dibromopropyl) phosphate",8,Weight in kilograms,4298617,,,,4298617,,19182588,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,292011,"Esters; thiophosphoric esters (phosphorothioates) and their salts, their halogenated, sulphonated, nitrated or nitrosated derivatives, parathion (ISO) and parathion-methyl (ISO) (methyl-parathion)",8,Weight in kilograms,53,,,,,,339,,,6
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,292019,Esters; thiophosphoric esters (phosphorothioates) and their salts; other than parathion (ISO) and parathion-methyl (ISO) (methyl-parathion),8,Weight in kilograms,226792,,,,226792,,2945294,,,6
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,292023,"Esters; phosphite esters and their salts; their halogenated, sulphonated, nitrated or nitrosated derivatives, trimethyl phosphite",8,Weight in kilograms,1397,,,,1397,,22191,,,6
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,292024,"Esters; phosphite esters and their salts; their halogenated, sulphonated, nitrated or nitrosated derivatives, triethyl phosphite",8,Weight in kilograms,500,,,,500,,7425,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,292029,"Esters; phosphite esters and their salts; their halogenated, sulphonated, nitrated or nitrosated derivatives, n.e.c. in heading no. 2920",8,Weight in kilograms,2136,,,,2136,,35888,,,6
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,292090,"Esters; other than thiophosphoric esters (phosphorothioates) and phosphite esters and their salts, their halogenated, sulphonated, nitrated or nitrosated derivatives, n.e.c. in heading no. 2920",8,Weight in kilograms,2804920,,,,2804920,,9138806,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,292111,"Amine-function compounds; acyclic monoamines and their derivatives, methylamine, di- or trimethylamine and their salts",8,Weight in kilograms,305229,,,,305229,,1909678,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,292119,"Amine-function compounds; acyclic monoamines and their derivatives, and salts thereof, n.e.c. in item no. 2921.1",8,Weight in kilograms,76344,,,,76344,,2294330,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,292121,"Amine-function compounds; acyclic polyamines and their derivatives, ethylenediamine and its salts",8,Weight in kilograms,4230,,,,4230,,30112,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,292122,"Amine-function compounds; acyclic polyamines and their derivatives, hexamethylenediamine and its salts",8,Weight in kilograms,69,,,,69,,2474,,,6
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,292129,"Amine-function compounds; acyclic polyamines and their derivatives, and salts thereof, n.e.c. in item no. 2921.2",8,Weight in kilograms,4468936,,,,4468936,,12792998,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,292130,"Amine-function compounds; cyclanic, cyclenic or cycloterpenic mono- or polyamines and their derivatives; salts thereof",8,Weight in kilograms,70215,,,,70215,,617903,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,292141,"Amine-function compounds; aromatic monoamines and their derivatives, aniline and its salts",8,Weight in kilograms,212,,,,212,,3737,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,292142,"Amine-function-compounds; aromatic monoamines and their derivatives, aniline derivatives and their salts",8,Weight in kilograms,929,,,,929,,91294,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,292143,"Amine-function compounds; aromatic monoamines and their derivatives, toluidines and their derivatives; salts thereof",8,Weight in kilograms,2312,,,,2312,,201208,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,292144,"Amine-function compounds; aromatic monoamines and their derivatives, diphenylamine and its derivatives; salts thereof",8,Weight in kilograms,1762,,,,1762,,811843,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,292145,"Amine-function compounds; aromatic monoamines and their derivatives; 1-naphthylamine (alpha-naphthylamine), 2-naphthylamine (beta-naphthaylamine) and their derivatives; salts thereof",8,Weight in kilograms,162,,,,162,,29958,,,6
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,292149,Amine-function compounds; aromatic monoamines and their derivatives; salts thereof; n.e.c. in item no. 2921.4,8,Weight in kilograms,3857,,,,3857,,335839,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,292151,"Amine-function compounds; aromatic amines and their derivatives; o-, m-, p-phenylenediamine, diaminotoluenes and their derivatives; salts thereof",8,Weight in kilograms,745803,,,,745803,,828616,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,292159,"Amine-function compounds; aromatic polyamines and their derivatives, other than item no. 2921.51",8,Weight in kilograms,583011,,,,583011,,13666029,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,292211,"Amino-alcohols, other than those containing more than one kind of oxygen function; their ethers and esters; salts thereof, monoethanolamine and its salts",8,Weight in kilograms,2029,,,,2029,,11476,,,6
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,292212,"Amino-alcohols, other than those containing more than one kind of oxygen function; their ethers and esters; salts thereof, diethanolamine and its salts",8,Weight in kilograms,14062,,,,14062,,25960,,,6
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,292215,"Amino-alcohols, other than those containing more than one kind of oxygen function; their ethers and esters; salts thereof, triethanolamine",8,Weight in kilograms,2469,,,,2469,,8036,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,292219,"Amino-alcohols, other than those containing more than one kind of oxygen function, their ethers and esters; salts thereof, n.e.c. in item no. 2922.1",8,Weight in kilograms,492988,,,,492988,,3739644,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,292221,"Amino-naphthols and other amino-phenols, other than those containing more than one kind of oxygen function; their ethers and esters; salts thereof, aminohydroxynaphthalenesulphonic acids and their salts",8,Weight in kilograms,116,,,,116,,2260,,,6
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,292229,"Amino-naphthols and other amino-phenols, other than those containing more than one kind of oxygen function, their ethers and esters; salts thereof n.e.c. in item no. 2922.2",8,Weight in kilograms,837597,,,,837597,,9811989,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,292231,"Amino-aldehydes, amino-ketones and amino-quinones; other than those containing more than one kind of oxygen function; salts thereof",8,Weight in kilograms,6202,,,,6202,,50153,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,292239,"Amino-aldehydes, amino-ketones and amino-quinones; other than those containing more than one kind of oxygen function; salts thereof, excluding amfepramone (INN), methadone (INN), and normethadone (INN) and salts thereof",8,Weight in kilograms,2551,,,,2551,,928542,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,292241,"Amino-acids, other than those containing more than one kind of oxygen function, and their esters; lysine and its esters; salts thereof",8,Weight in kilograms,3425,,,,3425,,162912,,,6
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,292242,"Amino-acids, other than those containing more than one kind of oxygen function, and their esters; glutamic acid and its esters; salts thereof",8,Weight in kilograms,148733,,,,148733,,532240,,,6
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,292243,"Amino-acids, other than those containing more than one kind of oxygen function, and their esters; anthranilic acid and its esters; salts thereof",8,Weight in kilograms,182,,,,182,,3428,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,292249,"Amino-acids, other than those containing more than one kind of oxygen function, their esters; salts thereof, excluding lysine, glutamic acid, anthranalic acid and tilidine, their esters and salts thereof",8,Weight in kilograms,1317740,,,,1317740,,8066414,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,292250,"Amino-alcohol-phenols, amino-acid-phenols and other amino-compounds with oxygen function",8,Weight in kilograms,26612,,,,26612,,1880086,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,292310,"Quaternary ammonium salts and hydroxides; choline and its salts, whether or not chemically defined",8,Weight in kilograms,1318,,,,1318,,53294,,,6
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,292320,"Lecithins and other phosphoaminolipids, whether or not chemically defined",8,Weight in kilograms,32889,,,,32889,,1972442,,,0
